facet_id,dossier_id,facet_axis,raw_value,missingness_state,normalized_value,normalization_status,source_ids,source_row
M4-FUNG-0548:chemistry.product_family:62,M4-FUNG-0548,chemistry.product_family,phthalide-terpenoid hybrids,PRESENT,,unreviewed,,62
M4-FUNG-0548:chemistry.primary_product:63,M4-FUNG-0548,chemistry.primary_product,11'-O-desmethyl fendlerol,PRESENT,,unreviewed,,63
M4-FUNG-0548:chemistry.chemical_class:65,M4-FUNG-0548,chemistry.chemical_class,drimane-phthalide hybrid,PRESENT,,unreviewed,,65
M4-FUNG-0548:biology.biological_role:66,M4-FUNG-0548,biology.biological_role,secondary metabolite,PRESENT,,unreviewed,,66
M4-FUNG-0548:activation.native_pathway_state:68,M4-FUNG-0548,activation.native_pathway_state,accessed by heterologous reconstruction,PRESENT,,unreviewed,,68
M4-FUNG-0548:activation.extracellular_recovery:70,M4-FUNG-0548,activation.extracellular_recovery,heterologous culture extracts,PRESENT,,unreviewed,,70
M4-FUNG-0548:activation.productive_developmental_state:77,M4-FUNG-0548,activation.productive_developmental_state,engineered production culture,PRESENT,,unreviewed,,77
M4-FUNG-0548:activation.physiological_state:78,M4-FUNG-0548,activation.physiological_state,reconstructed pathway,PRESENT,,unreviewed,,78
M4-FUNG-0548:activation.environmental_trigger:79,M4-FUNG-0548,activation.environmental_trigger,NF,NF,,missingness_only,,79
M4-FUNG-0548:activation.ecological_trigger:80,M4-FUNG-0548,activation.ecological_trigger,NF,NF,,missingness_only,,80
M4-FUNG-0548:activation.temporal_window:81,M4-FUNG-0548,activation.temporal_window,NR,NR,,missingness_only,,81
M4-FUNG-0548:activation.spatial_context:83,M4-FUNG-0548,activation.spatial_context,heterologous fungal culture,PRESENT,,unreviewed,,83
M4-FUNG-0548:activation.culture_architecture:84,M4-FUNG-0548,activation.culture_architecture,A. oryzae,PRESENT,,unreviewed,,84
M4-FUNG-0549:taxonomy.phylum:33,M4-FUNG-0549,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0549:taxonomy.class:34,M4-FUNG-0549,taxonomy.class,Sordariomycetes,PRESENT,Sordariomycetes,exact_taxonomic_string,,34
M4-FUNG-0549:taxonomy.order:35,M4-FUNG-0549,taxonomy.order,Glomerellales,PRESENT,Glomerellales,exact_taxonomic_string,,35
M4-FUNG-0549:taxonomy.family:36,M4-FUNG-0549,taxonomy.family,Glomerellaceae,PRESENT,Glomerellaceae,exact_taxonomic_string,,36
M4-FUNG-0549:taxonomy.genus:37,M4-FUNG-0549,taxonomy.genus,Colletotrichum,PRESENT,Colletotrichum,exact_taxonomic_string,,37
M4-FUNG-0549:organism.pathotype_or_ecotype:38,M4-FUNG-0549,organism.pathotype_or_ecotype,plant-pathogenic strain,PRESENT,,unreviewed,,38
M4-FUNG-0549:ecology.lifestyle:39,M4-FUNG-0549,ecology.lifestyle,phytopathogenic fungus,PRESENT,,unreviewed,,39
M4-FUNG-0549:ecology.host_or_environment:40,M4-FUNG-0549,ecology.host_or_environment,plant-pathogen culture,PRESENT,,unreviewed,,40
M4-FUNG-0549:biosynthesis.database_class:49,M4-FUNG-0549,biosynthesis.database_class,terpene (Sesterterpene),PRESENT,,unreviewed,,49
M4-FUNG-0549:biosynthesis.refined_class:50,M4-FUNG-0549,biosynthesis.refined_class,betaestacin bifunctional sesterterpene synthase/P450 cluster,PRESENT,,unreviewed,,50
M4-FUNG-0549:genome.chromosome_context:53,M4-FUNG-0549,genome.chromosome_context,genomic betaestacin locus,PRESENT,,unreviewed,,53
M4-FUNG-0549:genome.accessory_chromosome_status:54,M4-FUNG-0549,genome.accessory_chromosome_status,NA,NA,,missingness_only,,54
M4-FUNG-0549:genome.copy_number_context:55,M4-FUNG-0549,genome.copy_number_context,NR,NR,,missingness_only,,55
M4-FUNG-0549:genome.repeat_context:56,M4-FUNG-0549,genome.repeat_context,NR,NR,,missingness_only,,56
M4-FUNG-0549:chemistry.product_family:62,M4-FUNG-0549,chemistry.product_family,betaestacins,PRESENT,,unreviewed,,62
M4-FUNG-0549:chemistry.primary_product:63,M4-FUNG-0549,chemistry.primary_product,betaestacin I,PRESENT,,unreviewed,,63
M4-FUNG-0549:chemistry.chemical_class:65,M4-FUNG-0549,chemistry.chemical_class,polycyclic sesterterpenoids,PRESENT,,unreviewed,,65
M4-FUNG-0549:biology.biological_role:66,M4-FUNG-0549,biology.biological_role,secondary metabolites,PRESENT,,unreviewed,,66
M4-FUNG-0549:activation.native_pathway_state:68,M4-FUNG-0549,activation.native_pathway_state,heterologously reconstructed; native genetics also reported,PRESENT,,unreviewed,,68
M4-FUNG-0549:activation.extracellular_recovery:70,M4-FUNG-0549,activation.extracellular_recovery,heterologous fungal extracts,PRESENT,,unreviewed,,70
M4-FUNG-0549:activation.productive_developmental_state:77,M4-FUNG-0549,activation.productive_developmental_state,engineered fungal culture,PRESENT,,unreviewed,,77
M4-FUNG-0549:activation.physiological_state:78,M4-FUNG-0549,activation.physiological_state,reconstructed sesterterpene biosynthesis,PRESENT,,unreviewed,,78
M4-FUNG-0549:activation.environmental_trigger:79,M4-FUNG-0549,activation.environmental_trigger,NF,NF,,missingness_only,,79
M4-FUNG-0549:activation.ecological_trigger:80,M4-FUNG-0549,activation.ecological_trigger,NF,NF,,missingness_only,,80
M4-FUNG-0549:activation.temporal_window:81,M4-FUNG-0549,activation.temporal_window,NR,NR,,missingness_only,,81
M4-FUNG-0549:activation.spatial_context:83,M4-FUNG-0549,activation.spatial_context,heterologous extracts,PRESENT,,unreviewed,,83
M4-FUNG-0549:activation.culture_architecture:84,M4-FUNG-0549,activation.culture_architecture,A. oryzae expression system,PRESENT,,unreviewed,,84
M4-FUNG-0550:taxonomy.phylum:33,M4-FUNG-0550,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0550:taxonomy.class:34,M4-FUNG-0550,taxonomy.class,Eurotiomycetes,PRESENT,Eurotiomycetes,exact_taxonomic_string,,34
M4-FUNG-0550:taxonomy.order:35,M4-FUNG-0550,taxonomy.order,Eurotiales,PRESENT,Eurotiales,exact_taxonomic_string,,35
M4-FUNG-0550:taxonomy.family:36,M4-FUNG-0550,taxonomy.family,Aspergillaceae,PRESENT,Aspergillaceae,exact_taxonomic_string,,36
M4-FUNG-0550:taxonomy.genus:37,M4-FUNG-0550,taxonomy.genus,Aspergillus,PRESENT,Aspergillus,exact_taxonomic_string,,37
M4-FUNG-0550:organism.pathotype_or_ecotype:38,M4-FUNG-0550,organism.pathotype_or_ecotype,NR,NR,,missingness_only,,38
M4-FUNG-0550:ecology.lifestyle:39,M4-FUNG-0550,ecology.lifestyle,filamentous fungus,PRESENT,,unreviewed,,39
M4-FUNG-0550:ecology.host_or_environment:40,M4-FUNG-0550,ecology.host_or_environment,Australian fungal isolate,PRESENT,,unreviewed,,40
M4-FUNG-0550:biosynthesis.database_class:49,M4-FUNG-0550,biosynthesis.database_class,PKS (Type I),PRESENT,,unreviewed,,49
M4-FUNG-0550:biosynthesis.refined_class:50,M4-FUNG-0550,biosynthesis.refined_class,ltb HR-PKS/carnitine O-acyltransferase cluster,PRESENT,,unreviewed,,50
M4-FUNG-0550:genome.chromosome_context:53,M4-FUNG-0550,genome.chromosome_context,deposited ltb region,PRESENT,,unreviewed,,53
M4-FUNG-0550:genome.accessory_chromosome_status:54,M4-FUNG-0550,genome.accessory_chromosome_status,NA,NA,,missingness_only,,54
M4-FUNG-0550:genome.copy_number_context:55,M4-FUNG-0550,genome.copy_number_context,NR,NR,,missingness_only,,55
M4-FUNG-0550:genome.repeat_context:56,M4-FUNG-0550,genome.repeat_context,NR,NR,,missingness_only,,56
M4-FUNG-0550:chemistry.product_family:62,M4-FUNG-0550,chemistry.product_family,luteodienosides,PRESENT,,unreviewed,,62
M4-FUNG-0550:chemistry.primary_product:63,M4-FUNG-0550,chemistry.primary_product,luteodienoside A,PRESENT,,unreviewed,,63
M4-FUNG-0550:chemistry.chemical_class:65,M4-FUNG-0550,chemistry.chemical_class,glycosylated highly reduced polyketide,PRESENT,,unreviewed,,65
M4-FUNG-0550:biology.biological_role:66,M4-FUNG-0550,biology.biological_role,secondary metabolite,PRESENT,,unreviewed,,66
M4-FUNG-0550:activation.native_pathway_state:68,M4-FUNG-0550,activation.native_pathway_state,native product; pathway reconstructed heterologously,PRESENT,,unreviewed,,68
M4-FUNG-0550:activation.extracellular_recovery:70,M4-FUNG-0550,activation.extracellular_recovery,heterologous extracts,PRESENT,,unreviewed,,70
M4-FUNG-0550:activation.productive_developmental_state:77,M4-FUNG-0550,activation.productive_developmental_state,engineered A. nidulans culture,PRESENT,,unreviewed,,77
M4-FUNG-0550:activation.physiological_state:78,M4-FUNG-0550,activation.physiological_state,reconstructed ltb expression,PRESENT,,unreviewed,,78
M4-FUNG-0550:activation.environmental_trigger:79,M4-FUNG-0550,activation.environmental_trigger,NF,NF,,missingness_only,,79
M4-FUNG-0550:activation.ecological_trigger:80,M4-FUNG-0550,activation.ecological_trigger,NF,NF,,missingness_only,,80
M4-FUNG-0550:activation.temporal_window:81,M4-FUNG-0550,activation.temporal_window,NR,NR,,missingness_only,,81
M4-FUNG-0550:activation.spatial_context:83,M4-FUNG-0550,activation.spatial_context,heterologous culture,PRESENT,,unreviewed,,83
M4-FUNG-0550:activation.culture_architecture:84,M4-FUNG-0550,activation.culture_architecture,A. nidulans LO8030,PRESENT,,unreviewed,,84
M4-FUNG-0551:taxonomy.phylum:33,M4-FUNG-0551,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0551:taxonomy.class:34,M4-FUNG-0551,taxonomy.class,Eurotiomycetes,PRESENT,Eurotiomycetes,exact_taxonomic_string,,34
M4-FUNG-0551:taxonomy.order:35,M4-FUNG-0551,taxonomy.order,Eurotiales,PRESENT,Eurotiales,exact_taxonomic_string,,35
M4-FUNG-0551:taxonomy.family:36,M4-FUNG-0551,taxonomy.family,Aspergillaceae,PRESENT,Aspergillaceae,exact_taxonomic_string,,36
M4-FUNG-0551:taxonomy.genus:37,M4-FUNG-0551,taxonomy.genus,Penicillium,PRESENT,Penicillium,exact_taxonomic_string,,37
M4-FUNG-0551:organism.pathotype_or_ecotype:38,M4-FUNG-0551,organism.pathotype_or_ecotype,NR,NR,,missingness_only,,38
M4-FUNG-0551:ecology.lifestyle:39,M4-FUNG-0551,ecology.lifestyle,filamentous saprotroph,PRESENT,,unreviewed,,39
M4-FUNG-0551:ecology.host_or_environment:40,M4-FUNG-0551,ecology.host_or_environment,laboratory isolate,PRESENT,,unreviewed,,40
M4-FUNG-0551:biosynthesis.database_class:49,M4-FUNG-0551,biosynthesis.database_class,PKS (Type I),PRESENT,,unreviewed,,49
M4-FUNG-0551:biosynthesis.refined_class:50,M4-FUNG-0551,biosynthesis.refined_class,xil HR-PKS/P450 xylariolide D cluster,PRESENT,,unreviewed,,50
M4-FUNG-0551:genome.chromosome_context:53,M4-FUNG-0551,genome.chromosome_context,deposited xil locus,PRESENT,,unreviewed,,53
M4-FUNG-0551:genome.accessory_chromosome_status:54,M4-FUNG-0551,genome.accessory_chromosome_status,NA,NA,,missingness_only,,54
M4-FUNG-0551:genome.copy_number_context:55,M4-FUNG-0551,genome.copy_number_context,NR,NR,,missingness_only,,55
M4-FUNG-0551:genome.repeat_context:56,M4-FUNG-0551,genome.repeat_context,NR,NR,,missingness_only,,56
M4-FUNG-0551:chemistry.product_family:62,M4-FUNG-0551,chemistry.product_family,xylariolides,PRESENT,,unreviewed,,62
M4-FUNG-0551:chemistry.primary_product:63,M4-FUNG-0551,chemistry.primary_product,xylariolide D,PRESENT,,unreviewed,,63
M4-FUNG-0551:chemistry.chemical_class:65,M4-FUNG-0551,chemistry.chemical_class,6-methyl-2-pyrone polyketide,PRESENT,,unreviewed,,65
M4-FUNG-0551:biology.biological_role:66,M4-FUNG-0551,biology.biological_role,secondary metabolite,PRESENT,,unreviewed,,66
M4-FUNG-0551:activation.native_pathway_state:68,M4-FUNG-0551,activation.native_pathway_state,native cluster activated genetically; heterologously reconstructed,PRESENT,,unreviewed,,68
M4-FUNG-0551:activation.extracellular_recovery:70,M4-FUNG-0551,activation.extracellular_recovery,fungal extracts,PRESENT,,unreviewed,,70
M4-FUNG-0551:activation.productive_developmental_state:77,M4-FUNG-0551,activation.productive_developmental_state,activated production culture,PRESENT,,unreviewed,,77
M4-FUNG-0551:activation.physiological_state:78,M4-FUNG-0551,activation.physiological_state,xilB-driven expression,PRESENT,,unreviewed,,78
M4-FUNG-0551:activation.environmental_trigger:79,M4-FUNG-0551,activation.environmental_trigger,NF natural trigger,PRESENT,,unreviewed,,79
M4-FUNG-0551:activation.ecological_trigger:80,M4-FUNG-0551,activation.ecological_trigger,NF,NF,,missingness_only,,80
M4-FUNG-0551:activation.temporal_window:81,M4-FUNG-0551,activation.temporal_window,NR,NR,,missingness_only,,81
M4-FUNG-0551:activation.spatial_context:83,M4-FUNG-0551,activation.spatial_context,native/heterologous fungal culture,PRESENT,,unreviewed,,83
M4-FUNG-0551:activation.culture_architecture:84,M4-FUNG-0551,activation.culture_architecture,P. crustosum and A. nidulans,PRESENT,,unreviewed,,84
M4-FUNG-0552:taxonomy.phylum:33,M4-FUNG-0552,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0552:taxonomy.class:34,M4-FUNG-0552,taxonomy.class,Sordariomycetes,PRESENT,Sordariomycetes,exact_taxonomic_string,,34
M4-FUNG-0552:taxonomy.order:35,M4-FUNG-0552,taxonomy.order,Hypocreales,PRESENT,Hypocreales,exact_taxonomic_string,,35
M4-FUNG-0552:taxonomy.family:36,M4-FUNG-0552,taxonomy.family,Nectriaceae,PRESENT,Nectriaceae,exact_taxonomic_string,,36
M4-FUNG-0552:taxonomy.genus:37,M4-FUNG-0552,taxonomy.genus,Fusarium,PRESENT,Fusarium,exact_taxonomic_string,,37
M4-FUNG-0552:organism.pathotype_or_ecotype:38,M4-FUNG-0552,organism.pathotype_or_ecotype,cereal pathogen,PRESENT,,unreviewed,,38
M4-FUNG-0552:ecology.lifestyle:39,M4-FUNG-0552,ecology.lifestyle,plant pathogenic fungus,PRESENT,,unreviewed,,39
M4-FUNG-0552:ecology.host_or_environment:40,M4-FUNG-0552,ecology.host_or_environment,culture and infection assays,PRESENT,,unreviewed,,40
M4-FUNG-0552:biosynthesis.database_class:49,M4-FUNG-0552,biosynthesis.database_class,PKS (Type I),PRESENT,,unreviewed,,49
M4-FUNG-0552:biosynthesis.refined_class:50,M4-FUNG-0552,biosynthesis.refined_class,PKS2 fugralin polyketide cluster,PRESENT,,unreviewed,,50
M4-FUNG-0552:genome.chromosome_context:53,M4-FUNG-0552,genome.chromosome_context,genomic PKS2 region,PRESENT,,unreviewed,,53
M4-FUNG-0552:genome.accessory_chromosome_status:54,M4-FUNG-0552,genome.accessory_chromosome_status,NA,NA,,missingness_only,,54
M4-FUNG-0552:genome.copy_number_context:55,M4-FUNG-0552,genome.copy_number_context,NR,NR,,missingness_only,,55
M4-FUNG-0552:genome.repeat_context:56,M4-FUNG-0552,genome.repeat_context,NR,NR,,missingness_only,,56
M4-FUNG-0552:chemistry.product_family:62,M4-FUNG-0552,chemistry.product_family,fugralins,PRESENT,,unreviewed,,62
M4-FUNG-0552:chemistry.primary_product:63,M4-FUNG-0552,chemistry.primary_product,Fugralin A,PRESENT,,unreviewed,,63
M4-FUNG-0552:chemistry.chemical_class:65,M4-FUNG-0552,chemistry.chemical_class,methylated tetraketide polyketides,PRESENT,,unreviewed,,65
M4-FUNG-0552:biology.biological_role:66,M4-FUNG-0552,biology.biological_role,secondary metabolites,PRESENT,,unreviewed,,66
M4-FUNG-0552:activation.native_pathway_state:68,M4-FUNG-0552,activation.native_pathway_state,produced in culture; not detected during infection,PRESENT,,unreviewed,,68
M4-FUNG-0552:activation.extracellular_recovery:70,M4-FUNG-0552,activation.extracellular_recovery,volatile/culture metabolites,PRESENT,,unreviewed,,70
M4-FUNG-0552:activation.productive_developmental_state:77,M4-FUNG-0552,activation.productive_developmental_state,vegetative culture,PRESENT,,unreviewed,,77
M4-FUNG-0552:activation.physiological_state:78,M4-FUNG-0552,activation.physiological_state,PKS2-dependent production state,PRESENT,,unreviewed,,78
M4-FUNG-0552:activation.environmental_trigger:79,M4-FUNG-0552,activation.environmental_trigger,infection suppresses/does not support detected production,PRESENT,,unreviewed,,79
M4-FUNG-0552:activation.ecological_trigger:80,M4-FUNG-0552,activation.ecological_trigger,not detected in infection,PRESENT,,unreviewed,,80
M4-FUNG-0552:activation.temporal_window:81,M4-FUNG-0552,activation.temporal_window,culture-stage dependent,PRESENT,,unreviewed,,81
M4-FUNG-0552:activation.spatial_context:83,M4-FUNG-0552,activation.spatial_context,culture versus host tissue,PRESENT,,unreviewed,,83
M4-FUNG-0552:activation.culture_architecture:84,M4-FUNG-0552,activation.culture_architecture,native Fusarium cultures,PRESENT,,unreviewed,,84
M4-FUNG-0553:taxonomy.phylum:33,M4-FUNG-0553,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0553:taxonomy.class:34,M4-FUNG-0553,taxonomy.class,Eurotiomycetes,PRESENT,Eurotiomycetes,exact_taxonomic_string,,34
M4-FUNG-0553:taxonomy.order:35,M4-FUNG-0553,taxonomy.order,Eurotiales,PRESENT,Eurotiales,exact_taxonomic_string,,35
M4-FUNG-0553:taxonomy.family:36,M4-FUNG-0553,taxonomy.family,Aspergillaceae,PRESENT,Aspergillaceae,exact_taxonomic_string,,36
M4-FUNG-0553:taxonomy.genus:37,M4-FUNG-0553,taxonomy.genus,Aspergillus,PRESENT,Aspergillus,exact_taxonomic_string,,37
M4-FUNG-0553:organism.pathotype_or_ecotype:38,M4-FUNG-0553,organism.pathotype_or_ecotype,opportunistic pathogen,PRESENT,,unreviewed,,38
M4-FUNG-0553:ecology.lifestyle:39,M4-FUNG-0553,ecology.lifestyle,filamentous fungus,PRESENT,,unreviewed,,39
M4-FUNG-0553:ecology.host_or_environment:40,M4-FUNG-0553,ecology.host_or_environment,laboratory culture,PRESENT,,unreviewed,,40
M4-FUNG-0553:biosynthesis.database_class:49,M4-FUNG-0553,biosynthesis.database_class,PKS (Type I),PRESENT,,unreviewed,,49
M4-FUNG-0553:biosynthesis.refined_class:50,M4-FUNG-0553,biosynthesis.refined_class,sphingofungin PKS/aminomalonate cluster,PRESENT,,unreviewed,,50
M4-FUNG-0553:genome.chromosome_context:53,M4-FUNG-0553,genome.chromosome_context,genomic sph locus,PRESENT,,unreviewed,,53
M4-FUNG-0553:genome.accessory_chromosome_status:54,M4-FUNG-0553,genome.accessory_chromosome_status,NA,NA,,missingness_only,,54
M4-FUNG-0553:genome.copy_number_context:55,M4-FUNG-0553,genome.copy_number_context,NR,NR,,missingness_only,,55
M4-FUNG-0553:genome.repeat_context:56,M4-FUNG-0553,genome.repeat_context,NR,NR,,missingness_only,,56
M4-FUNG-0553:chemistry.product_family:62,M4-FUNG-0553,chemistry.product_family,sphingofungins,PRESENT,,unreviewed,,62
M4-FUNG-0553:chemistry.primary_product:63,M4-FUNG-0553,chemistry.primary_product,sphingofungin B,PRESENT,,unreviewed,,63
M4-FUNG-0553:chemistry.chemical_class:65,M4-FUNG-0553,chemistry.chemical_class,aminomalonate-containing polyketide sphingolipid inhibitors,PRESENT,,unreviewed,,65
M4-FUNG-0553:biology.biological_role:66,M4-FUNG-0553,biology.biological_role,secondary metabolites,PRESENT,,unreviewed,,66
M4-FUNG-0553:activation.native_pathway_state:68,M4-FUNG-0553,activation.native_pathway_state,native fungal pathway,PRESENT,,unreviewed,,68
M4-FUNG-0553:activation.extracellular_recovery:70,M4-FUNG-0553,activation.extracellular_recovery,culture extracts,PRESENT,,unreviewed,,70
M4-FUNG-0553:activation.productive_developmental_state:77,M4-FUNG-0553,activation.productive_developmental_state,fungal culture,PRESENT,,unreviewed,,77
M4-FUNG-0553:activation.physiological_state:78,M4-FUNG-0553,activation.physiological_state,sphingofungin-producing state,PRESENT,,unreviewed,,78
M4-FUNG-0553:activation.environmental_trigger:79,M4-FUNG-0553,activation.environmental_trigger,NR,NR,,missingness_only,,79
M4-FUNG-0553:activation.ecological_trigger:80,M4-FUNG-0553,activation.ecological_trigger,NR,NR,,missingness_only,,80
M4-FUNG-0553:activation.temporal_window:81,M4-FUNG-0553,activation.temporal_window,NR,NR,,missingness_only,,81
M4-FUNG-0553:activation.spatial_context:83,M4-FUNG-0553,activation.spatial_context,culture/biochemical system,PRESENT,,unreviewed,,83
M4-FUNG-0553:activation.culture_architecture:84,M4-FUNG-0553,activation.culture_architecture,A. fumigatus plus in-vitro assays,PRESENT,,unreviewed,,84
M4-FUNG-0554:taxonomy.phylum:33,M4-FUNG-0554,taxonomy.phylum,Ascomycota,PRESENT,Ascomycota,exact_taxonomic_string,,33
M4-FUNG-0554:taxonomy.class:34,M4-FUNG-0554,taxonomy.class,Sordariomycetes,PRESENT,Sordariomycetes,exact_taxonomic_string,,34
