dossier_id,source_row,field,excluded_value_present,reason,source_ids
M4-FUNG-0011,100,overall_note,True,provenance_only,S003
M4-FUNG-0011,104,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0011,105,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0011,115,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003; S007
M4-FUNG-0011,116,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0011,117,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0011,118,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0011,148,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,149,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,150,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,151,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,152,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0011,153,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,154,claim.legacy_support_annotation,True,provenance_only,S005; S006
M4-FUNG-0011,159,relationship.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0011,160,relationship.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0011,161,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,162,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,163,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,164,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0011,165,relationship.legacy_support_annotation,True,provenance_only,S001; S007
M4-FUNG-0011,166,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,7,schema_version,True,administrative_excluded,
M4-FUNG-0012,8,dossier_id,True,administrative_excluded,
M4-FUNG-0012,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0012,10,annotation_status,True,administrative_excluded,
M4-FUNG-0012,11,annotation_date,True,administrative_excluded,
M4-FUNG-0012,12,inference,False,administrative_excluded,
M4-FUNG-0012,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0012,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0012,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0012,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0012,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0012,57,boundary_confidence,True,provenance_only,S003; S004
M4-FUNG-0012,58,pathway_identity_confidence,True,provenance_only,S003; S004
M4-FUNG-0012,89,candidate_bgc_credibility,True,provenance_only,S001; S003
M4-FUNG-0012,90,coordinated_transcription_evidence,True,provenance_only,S003; S004
M4-FUNG-0012,91,biochemical_execution_evidence,True,provenance_only,S003
M4-FUNG-0012,92,product_formation_evidence,True,provenance_only,S003; S004
M4-FUNG-0012,94,bgc_product_attribution,True,provenance_only,S003
M4-FUNG-0012,95,gene_product_attribution,True,provenance_only,S003; S004
M4-FUNG-0012,96,complete_pathway_reconstruction,True,provenance_only,S003
M4-FUNG-0012,98,major_database_problem,True,provenance_only,S001; S003; S004
M4-FUNG-0012,99,best_use_case_for_atlas,True,provenance_only,S003; S004
M4-FUNG-0012,100,overall_note,True,provenance_only,S003; S004
M4-FUNG-0012,104,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,105,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,106,gene.legacy_support_annotation,True,provenance_only,S001; S003; S004
M4-FUNG-0012,107,gene.legacy_support_annotation,True,provenance_only,S001; S003; S004
M4-FUNG-0012,108,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,109,gene.legacy_support_annotation,True,provenance_only,S001; S003; S007
M4-FUNG-0012,110,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,111,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,112,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,113,gene.legacy_support_annotation,True,provenance_only,S001; S003; S007
M4-FUNG-0012,114,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,118,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003; S004; S005; S006
M4-FUNG-0012,119,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0012,155,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,156,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0012,157,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,158,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,159,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,160,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0012,161,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0012,162,claim.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0012,166,relationship.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0012,167,relationship.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0012,168,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0012,169,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0012,170,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,171,relationship.legacy_support_annotation,True,provenance_only,S003; S007
M4-FUNG-0012,172,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0012,173,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0012,174,relationship.legacy_support_annotation,True,provenance_only,S003; S007
M4-FUNG-0013,7,schema_version,True,administrative_excluded,
M4-FUNG-0013,8,dossier_id,True,administrative_excluded,
M4-FUNG-0013,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0013,10,annotation_status,True,administrative_excluded,
M4-FUNG-0013,11,annotation_date,True,administrative_excluded,
M4-FUNG-0013,12,inference,False,administrative_excluded,
M4-FUNG-0013,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0013,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0013,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0013,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0013,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0013,57,boundary_confidence,True,provenance_only,S001; S003
M4-FUNG-0013,58,pathway_identity_confidence,True,provenance_only,S003; S004; S005; S006
M4-FUNG-0013,89,candidate_bgc_credibility,True,provenance_only,S001; S002; S003
M4-FUNG-0013,90,coordinated_transcription_evidence,True,provenance_only,S003
M4-FUNG-0013,91,biochemical_execution_evidence,True,provenance_only,S003; S004; S005; S006
M4-FUNG-0013,92,product_formation_evidence,True,provenance_only,S001; S003
M4-FUNG-0013,94,bgc_product_attribution,True,provenance_only,S001; S003; S004; S005; S006
M4-FUNG-0013,95,gene_product_attribution,True,provenance_only,S003; S004; S005; S006
M4-FUNG-0013,96,complete_pathway_reconstruction,True,provenance_only,
M4-FUNG-0013,98,major_database_problem,True,provenance_only,S001; S002; S003
M4-FUNG-0013,99,best_use_case_for_atlas,True,provenance_only,S003; S004; S005; S006
M4-FUNG-0013,100,overall_note,True,provenance_only,S001; S002; S003; S004; S005; S006
M4-FUNG-0013,104,gene.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0013,105,gene.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0013,106,gene.legacy_support_annotation,True,provenance_only,S001; S002; S003
M4-FUNG-0013,107,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0013,108,gene.legacy_support_annotation,True,provenance_only,S001; S006
M4-FUNG-0013,109,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,110,gene.legacy_support_annotation,True,provenance_only,S001; S006
M4-FUNG-0013,111,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,112,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0013,113,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,114,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0013,115,gene.legacy_support_annotation,True,provenance_only,S001; S004
M4-FUNG-0013,116,gene.legacy_support_annotation,True,provenance_only,S001; S004
M4-FUNG-0013,117,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,118,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,119,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,120,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,121,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,122,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,123,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,124,gene.legacy_support_annotation,True,provenance_only,S001; S006
M4-FUNG-0013,125,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0013,126,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,127,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0013,131,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S005
M4-FUNG-0013,132,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S005
M4-FUNG-0013,133,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S006
M4-FUNG-0013,134,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S006
M4-FUNG-0013,135,metabolite.legacy_attribution_annotation,True,provenance_only,S004
M4-FUNG-0013,164,claim.legacy_support_annotation,True,provenance_only,S001; S002; S003
M4-FUNG-0013,165,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0013,166,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0013,167,claim.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0013,168,claim.legacy_support_annotation,True,provenance_only,S006
M4-FUNG-0013,169,claim.legacy_support_annotation,True,provenance_only,S001; S003; S004; S005; S006
M4-FUNG-0013,170,claim.legacy_support_annotation,True,provenance_only,S005; S006
M4-FUNG-0013,175,relationship.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0013,176,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0013,177,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0013,178,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0013,179,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0013,180,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0013,181,relationship.legacy_support_annotation,True,provenance_only,S006
M4-FUNG-0013,182,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0014,7,schema_version,True,administrative_excluded,
M4-FUNG-0014,8,dossier_id,True,administrative_excluded,
M4-FUNG-0014,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0014,10,annotation_status,True,administrative_excluded,
M4-FUNG-0014,11,annotation_date,True,administrative_excluded,
M4-FUNG-0014,12,inference,False,administrative_excluded,
M4-FUNG-0014,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0014,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0014,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0014,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0014,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0014,57,boundary_confidence,True,provenance_only,S001; S003
M4-FUNG-0014,58,pathway_identity_confidence,True,provenance_only,S003; S004; S005
M4-FUNG-0014,89,candidate_bgc_credibility,True,provenance_only,S001; S003; S004
M4-FUNG-0014,90,coordinated_transcription_evidence,True,provenance_only,S003; S008
M4-FUNG-0014,91,biochemical_execution_evidence,True,provenance_only,S003; S004; S005
M4-FUNG-0014,92,product_formation_evidence,True,provenance_only,S003; S004; S006; S008
M4-FUNG-0014,94,bgc_product_attribution,True,provenance_only,S003; S004; S005
M4-FUNG-0014,95,gene_product_attribution,True,provenance_only,S003; S005
M4-FUNG-0014,96,complete_pathway_reconstruction,True,provenance_only,S005
M4-FUNG-0014,98,major_database_problem,True,provenance_only,S001; S003
M4-FUNG-0014,99,best_use_case_for_atlas,True,provenance_only,S003; S005; S006; S008
M4-FUNG-0014,100,overall_note,True,provenance_only,S003; S006; S008
M4-FUNG-0014,104,gene.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0014,105,gene.legacy_support_annotation,True,provenance_only,S001; S003; S004
M4-FUNG-0014,106,gene.legacy_support_annotation,True,provenance_only,S001; S003; S005
M4-FUNG-0014,107,gene.legacy_support_annotation,True,provenance_only,S001; S003; S005
M4-FUNG-0014,108,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0014,109,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0014,110,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0014,115,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003; S005; S008
M4-FUNG-0014,116,metabolite.legacy_attribution_annotation,True,provenance_only,S003; S005
M4-FUNG-0014,117,metabolite.legacy_attribution_annotation,True,provenance_only,S005
M4-FUNG-0014,118,metabolite.legacy_attribution_annotation,True,provenance_only,S005
M4-FUNG-0014,152,claim.legacy_support_annotation,True,provenance_only,S001; S003; S004
M4-FUNG-0014,153,claim.legacy_support_annotation,True,provenance_only,S003; S004; S005
M4-FUNG-0014,154,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,155,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,156,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,157,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,158,claim.legacy_support_annotation,True,provenance_only,S008
M4-FUNG-0014,159,claim.legacy_support_annotation,True,provenance_only,S008
M4-FUNG-0014,160,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0014,164,relationship.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0014,165,relationship.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0014,166,relationship.legacy_support_annotation,True,provenance_only,S003; S004; S005
M4-FUNG-0014,167,relationship.legacy_support_annotation,True,provenance_only,S003; S005
M4-FUNG-0014,168,relationship.legacy_support_annotation,True,provenance_only,S003; S005
M4-FUNG-0014,169,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,170,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,171,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,172,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0014,173,relationship.legacy_support_annotation,True,provenance_only,S003; S006
M4-FUNG-0014,174,relationship.legacy_support_annotation,True,provenance_only,S008
M4-FUNG-0014,175,relationship.legacy_support_annotation,True,provenance_only,S008
M4-FUNG-0015,7,schema_version,True,administrative_excluded,
M4-FUNG-0015,8,dossier_id,True,administrative_excluded,
M4-FUNG-0015,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0015,10,annotation_status,True,administrative_excluded,
M4-FUNG-0015,11,annotation_date,True,administrative_excluded,
M4-FUNG-0015,12,inference,False,administrative_excluded,
M4-FUNG-0015,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0015,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0015,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0015,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0015,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0015,57,boundary_confidence,True,provenance_only,S001; S003
M4-FUNG-0015,58,pathway_identity_confidence,True,provenance_only,S003; S004
M4-FUNG-0015,89,candidate_bgc_credibility,True,provenance_only,S003; S004
M4-FUNG-0015,90,coordinated_transcription_evidence,True,provenance_only,S003; S007
M4-FUNG-0015,91,biochemical_execution_evidence,True,provenance_only,S003
M4-FUNG-0015,92,product_formation_evidence,True,provenance_only,S003; S007
M4-FUNG-0015,94,bgc_product_attribution,True,provenance_only,S003
M4-FUNG-0015,95,gene_product_attribution,True,provenance_only,S003; S004
M4-FUNG-0015,96,complete_pathway_reconstruction,True,provenance_only,S003
M4-FUNG-0015,98,major_database_problem,True,provenance_only,S001; S003
M4-FUNG-0015,99,best_use_case_for_atlas,True,provenance_only,S003; S004; S005
M4-FUNG-0015,100,overall_note,True,provenance_only,S003; S005; S006; S007
M4-FUNG-0015,104,gene.legacy_support_annotation,True,provenance_only,S003; S009
M4-FUNG-0015,105,gene.legacy_support_annotation,True,provenance_only,S001; S003; S004
M4-FUNG-0015,106,gene.legacy_support_annotation,True,provenance_only,S003; S009
M4-FUNG-0015,107,gene.legacy_support_annotation,True,provenance_only,S003; S010
M4-FUNG-0015,108,gene.legacy_support_annotation,True,provenance_only,S003; S007; S009
M4-FUNG-0015,109,gene.legacy_support_annotation,True,provenance_only,S003; S009
M4-FUNG-0015,110,gene.legacy_support_annotation,True,provenance_only,S003; S008
M4-FUNG-0015,111,gene.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,115,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003
M4-FUNG-0015,116,metabolite.legacy_attribution_annotation,True,provenance_only,S003; S004
M4-FUNG-0015,117,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0015,118,metabolite.legacy_attribution_annotation,True,provenance_only,S006
M4-FUNG-0015,119,metabolite.legacy_attribution_annotation,True,provenance_only,S006
M4-FUNG-0015,120,metabolite.legacy_attribution_annotation,True,provenance_only,S006
M4-FUNG-0015,121,metabolite.legacy_attribution_annotation,True,provenance_only,S007
M4-FUNG-0015,122,metabolite.legacy_attribution_annotation,True,provenance_only,S007
M4-FUNG-0015,153,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0015,154,claim.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0015,155,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,156,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,157,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,158,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,159,claim.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0015,160,claim.legacy_support_annotation,True,provenance_only,S007
M4-FUNG-0015,161,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,165,relationship.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0015,166,relationship.legacy_support_annotation,True,provenance_only,S001
M4-FUNG-0015,167,relationship.legacy_support_annotation,True,provenance_only,S003; S004
M4-FUNG-0015,168,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,169,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,170,relationship.legacy_support_annotation,True,provenance_only,S003; S007
M4-FUNG-0015,171,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,172,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0015,173,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0015,174,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0016,7,schema_version,True,administrative_excluded,
M4-FUNG-0016,8,dossier_id,True,administrative_excluded,
M4-FUNG-0016,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0016,10,annotation_status,True,administrative_excluded,
M4-FUNG-0016,11,annotation_date,True,administrative_excluded,
M4-FUNG-0016,12,inference,False,administrative_excluded,
M4-FUNG-0016,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0016,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0016,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0016,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0016,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0016,57,boundary_confidence,True,provenance_only,S001; S003
M4-FUNG-0016,58,pathway_identity_confidence,True,provenance_only,S003; S005
M4-FUNG-0016,89,candidate_bgc_credibility,True,provenance_only,S003
M4-FUNG-0016,90,coordinated_transcription_evidence,True,provenance_only,S005; S006
M4-FUNG-0016,91,biochemical_execution_evidence,True,provenance_only,S005
M4-FUNG-0016,92,product_formation_evidence,True,provenance_only,S003; S004
M4-FUNG-0016,94,bgc_product_attribution,True,provenance_only,S003
M4-FUNG-0016,95,gene_product_attribution,True,provenance_only,S004; S005
M4-FUNG-0016,96,complete_pathway_reconstruction,True,provenance_only,S005
M4-FUNG-0016,98,major_database_problem,True,provenance_only,S001
M4-FUNG-0016,99,best_use_case_for_atlas,True,provenance_only,S004; S005; S006
M4-FUNG-0016,100,overall_note,True,provenance_only,S005
M4-FUNG-0016,104,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,105,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,106,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,107,gene.legacy_support_annotation,True,provenance_only,S001; S003; S005
M4-FUNG-0016,108,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,109,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,110,gene.legacy_support_annotation,True,provenance_only,S001; S004
M4-FUNG-0016,111,gene.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,112,gene.legacy_support_annotation,True,provenance_only,S001; S005; S006
M4-FUNG-0016,116,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003
M4-FUNG-0016,117,metabolite.legacy_attribution_annotation,True,provenance_only,S005
M4-FUNG-0016,145,claim.legacy_support_annotation,True,provenance_only,S003; S004; S005
M4-FUNG-0016,146,claim.legacy_support_annotation,True,provenance_only,S005; S006
M4-FUNG-0016,147,claim.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0016,148,claim.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0016,156,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0016,157,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0016,158,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0016,159,relationship.legacy_support_annotation,True,provenance_only,S005
M4-FUNG-0016,160,relationship.legacy_support_annotation,True,provenance_only,S005; S006
M4-FUNG-0016,161,relationship.legacy_support_annotation,True,provenance_only,S004
M4-FUNG-0016,162,relationship.legacy_support_annotation,True,provenance_only,S001; S005
M4-FUNG-0017,7,schema_version,True,administrative_excluded,
M4-FUNG-0017,8,dossier_id,True,administrative_excluded,
M4-FUNG-0017,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0017,10,annotation_status,True,administrative_excluded,
M4-FUNG-0017,11,annotation_date,True,administrative_excluded,
M4-FUNG-0017,12,inference,False,administrative_excluded,
M4-FUNG-0017,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0017,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0017,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0017,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0017,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0017,57,boundary_confidence,True,provenance_only,S001; S003
M4-FUNG-0017,58,pathway_identity_confidence,True,provenance_only,S003
M4-FUNG-0017,89,candidate_bgc_credibility,True,provenance_only,S001; S003
M4-FUNG-0017,90,coordinated_transcription_evidence,True,provenance_only,S003
M4-FUNG-0017,91,biochemical_execution_evidence,True,provenance_only,S003
M4-FUNG-0017,92,product_formation_evidence,True,provenance_only,S003; S005
M4-FUNG-0017,94,bgc_product_attribution,True,provenance_only,S003
M4-FUNG-0017,95,gene_product_attribution,True,provenance_only,S003
M4-FUNG-0017,96,complete_pathway_reconstruction,True,provenance_only,S003
M4-FUNG-0017,98,major_database_problem,True,provenance_only,S001; S003
M4-FUNG-0017,99,best_use_case_for_atlas,True,provenance_only,S003
M4-FUNG-0017,100,overall_note,True,provenance_only,S003
M4-FUNG-0017,104,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,105,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,106,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,107,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,108,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,109,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,110,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,111,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,115,metabolite.legacy_attribution_annotation,True,provenance_only,S001; S003; S005
M4-FUNG-0017,116,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0017,117,metabolite.legacy_attribution_annotation,True,provenance_only,S003
M4-FUNG-0017,152,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,153,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,154,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,155,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,156,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,157,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,158,claim.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0017,159,claim.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,163,relationship.legacy_support_annotation,True,provenance_only,S001; S002
M4-FUNG-0017,164,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,165,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,166,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,167,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,168,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,169,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0017,170,relationship.legacy_support_annotation,True,provenance_only,S003
M4-FUNG-0018,7,schema_version,True,administrative_excluded,
M4-FUNG-0018,8,dossier_id,True,administrative_excluded,
M4-FUNG-0018,9,sheet_record_status,True,administrative_excluded,
M4-FUNG-0018,10,annotation_status,True,administrative_excluded,
M4-FUNG-0018,11,annotation_date,True,administrative_excluded,
M4-FUNG-0018,12,inference,False,administrative_excluded,
M4-FUNG-0018,13,last_reviewed_date,True,administrative_excluded,
M4-FUNG-0018,20,mibig_record_status,True,provenance_only,S001
M4-FUNG-0018,21,source_native_category_value,True,provenance_only,S001
M4-FUNG-0018,22,mibig_completeness,True,provenance_only,S001
M4-FUNG-0018,25,primary_reference_source_id,True,provenance_only,
M4-FUNG-0018,57,boundary_confidence,True,provenance_only,S003
M4-FUNG-0018,58,pathway_identity_confidence,True,provenance_only,S003
M4-FUNG-0018,89,candidate_bgc_credibility,True,provenance_only,S001; S003
M4-FUNG-0018,90,coordinated_transcription_evidence,True,provenance_only,S003
M4-FUNG-0018,91,biochemical_execution_evidence,True,provenance_only,S003; S006
M4-FUNG-0018,92,product_formation_evidence,True,provenance_only,S003; S005
M4-FUNG-0018,94,bgc_product_attribution,True,provenance_only,S003
M4-FUNG-0018,95,gene_product_attribution,True,provenance_only,S003; S006
M4-FUNG-0018,96,complete_pathway_reconstruction,True,provenance_only,
M4-FUNG-0018,98,major_database_problem,True,provenance_only,S001; S003
M4-FUNG-0018,99,best_use_case_for_atlas,True,provenance_only,S003; S005
M4-FUNG-0018,100,overall_note,True,provenance_only,S003; S005
M4-FUNG-0018,104,gene.legacy_support_annotation,True,provenance_only,S001; S003
M4-FUNG-0018,105,gene.legacy_support_annotation,True,provenance_only,S001; S003; S006
